PROVINCIA;HORARIO DEL SERVICIO;DIAS HABILES;RUTA;COSTO;TIPO DE TRANSPORTE;VEHICULOS X RUTA;ORIGEN ;DESTINO;FEDERACION/SINDICATO;TIPO DE LICENCIA;ESTADO;FECHA_ACTUALIZACION
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-31;35;CARRO;88;N/A;N/A;COMPAÑIA DE TRANSPORTE SICHOCABRAZO (SICHOCABRAZO);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-99;40;MINIBUS;26;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES DEL ALMIRANTE (SICHOCOAL);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-47;40;MINIBUS;25;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES DE BUENOS AIRES (SICHOCOBA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-27B;45;MINIBUS;56;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES DE LOS ALCARRIZOS (SICHOCODELA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-14;40;MICROBUS;29;N/A;N/A;SINDICATO DE CHOFERES DE LA COMUNIDAD GUACHUPITERA (SICHOCOGUA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-40A;40;MICROBUS;13;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES DE LOS MINA (SICHOCOLOSMINA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-40B;40;MINIBUS;71;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES DE LOS MINA (SICHOCOLOSMINA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-40E;40;MICROBUS;25;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES DE LOS MINA (SICHOCOLOSMINA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-36 A2;35;CARRO;69;N/A;N/A;SINDICATO DE CHOFERES Y COBRADORES TRANSPORTE GUARICANOS  (SICHOCOTRAGU);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-36A;35;MICROBUS;58;N/A;N/A;COOPERATIVA TRANSPORTE SERVICIOS MÚLTIPLE LOS GUARICANOS (SICHOCOTRAGU);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-36B;40;MINIBUS;31;N/A;N/A;COOPERATIVA TRANSPORTE SERVICIOS MÚLTIPLES LOS GUARICANOS (SICHOCOTRAGU);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-8C;40;CARRO;207;N/A;N/A;SINDICATO DE CHOFERES DE CRISTO REY-FERIA (SICHOCRIFE);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-8A;40;MINIBUS;29;N/A;N/A;SINDICATO DE CHOFERES DE CRISTO REY (SICHOCRIFE);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-72;35;CARRO;115;N/A;N/A;SINDICATO DE CHOFERES DOMINICANOS EN LUCHA (SICHODOLU);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-21;40;MICROBUS;11;N/A;N/A;ASOCIACIÓN DE PROPIETARIO DE AUTOBUSES DE LA RUTA 21 (SICHOET);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-17A;40;MICROBUS;67;N/A;N/A;SINDICATO DE CHOFERES DE LA 27 DE FEBRERO (SICHOFEB);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-17C;40;MICROBUS;30;N/A;N/A;SINDICATO DE CHOFERES DE LA 27 DE FEBRERO (SICHOFEB);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-87;35;CARRO;120;N/A;N/A;SINDICATO DE CHOFERES DEL 27 DE FEBRERO DE CARROS (SICHOFEBCA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-86;35;CARRO;27;N/A;N/A;SERVICIOS DE TRANSPORTE SERTRAMA,S.R.L. (SERTRAMA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-34;35;CARRO;109;N/A;N/A;COMPAÑIA DE CHOFERES GREGORIO LUPERÓN,GRELUPEN (GRELUPEN);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-38;35;CARRO;111;N/A;N/A;SERVICIOS DE TRANSPORTE PRIMERA,SRL (SETRAPI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-40;35;CARRO;57;N/A;N/A;SINDICATO DE CHOFERES DE PANTOJA-HONDONADA (SICHOPAHO);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-41;35;CARRO;50;N/A;N/A;COMPAÑIA DE TRANSPORTE SICHOPUCRI, SRL (SICHOPUCRI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-43;35;CARRO;107;N/A;N/A;SINDICATO DE CHOFERES OPERADORES DE RUTAS LOS SOCIETARIOS (SICHORUS);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-68;35;CARRO;93;N/A;N/A;SINDICATO DE CHOFERES DE LA VEINTE (SICHORVEN);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-75;35;CARRO;220;N/A;N/A;SINDICATO DE CHOFERES SOCIAL CRISTIANO DE VILLA FARO (SICHOSCVIFA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-117;35;CARRO;30;N/A;N/A;SINDICATO DE CHOFERES DE SAN ISIDRO (SICHOSI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-111;35;CARRO;47;N/A;N/A;SINDICATO DE CHOFERES SOCIAL CRISTIANO (SICHOSOCRI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-51A;50;MICROBUS;54;N/A;N/A;SINDICATO DE CHOFERES SOCIAL CRISTIANO (SICHOSOCRIS);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-52B;50;MICROBUS;43;N/A;N/A;SINDICATO DE CHOFERES SOCIAL CRISTIANO (SICHOSOCRIS);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-52C;50;MICROBUS;38;N/A;N/A;SINDICATO DE CHOFERES SOCIAL CRISTIANO (SICHOSOCRIS);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-74;35;CARRO;39;N/A;N/A;EMPRESA DE TRANSPORTE EL TAMARINDO, EMTRATAMAR (EMTRATAMAR);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-44;35;CARRO;53;N/A;N/A;SINDICATO DE CHOFERES DE TAXIS MARÍA MONTES (SICHOTAMM);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-50;35;CARRO;141;N/A;N/A;SINDICATO DE CHOFERES UNIDOS DE SABANA LARGA-LOS MINA (SICHOUSAMINA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-45;35;CARRO;144;N/A;N/A;SINDICATO DE CHOFERES OVANDO-DISTRITO (SICHOVANDI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-97;35;CARRO;99;N/A;N/A;SINDICATO DE CHOFERES OVANDO-DISTRITO  (SICHOVANDI B);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-46;40;CARRO;237;N/A;N/A;SINDICATO DE CHOFERES DE LA LOPE DE VEGA-ABRAHAM LINCOLN (SICHOVELIN);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-24;40;CARRO;293;N/A;N/A;SINDICATO DE CHOFERES DE VEHÍCULOS PÚBLICOS DEL DISTRITO NACIONAL (SICHOVEPO);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-24-2 (Inactiva);;MINIBUS;69;N/A;N/A;SINDICATO DE CHOFERES DE VEHÍCULOS PÚBLICOS (SICHOVEPO);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-121;40;CARRO;50;N/A;N/A;SINDICATO DE CHOFERES DE VILLA LIBERACION (SICHOVIL);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-48;35;CARRO;118;N/A;N/A;COMPAÑIA DE TRANSPORTE EL GALLO ();Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-106;35;CARRO;61;N/A;N/A;SINDICATO DE CHOFERES DE VILLA MELLA -PARAISO (SICHOVMELLA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-33;40;MICROBUS;12;N/A;N/A;SINDICATO ORGANIZADO DE CHOFERES DE LA ISABELA (SICODI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-104;35;CARRO;210;N/A;N/A;SINDICATO NACIONAL DE CHOFERES DE CARGA LIVIANA (SINACHOCAL);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;A-11;45;AUTOBUS;24;N/A;N/A;SINDICATO NACIONAL DE CHOFERES Y COBRADORES UNIFICADOS DE LOS FARALLONES (SINACHOCOUNFA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-34;100;MICROBUS;64;N/A;N/A;SINDICATO DE TRANSPORTE LA CUABA HATO VIEJO SANTO DOMINGO (SINACHOCUB);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-118;35;CARRO;137;N/A;N/A;COMPAÑIA DE TRANSPORTE LOS SENCILLOS, SRL (COMTRANSEN);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-63;35;CARRO;116;N/A;N/A;SINDICATO NACIONAL DE TRANSPORTE PÚBLICO (SINATRANSP);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-52;40;MINIBUS;33;N/A;N/A;SINDICATO DE CHOFERES DE MINIBUSES LOS RÍOS MERCADO NUEVO Y ZONA ALEDAÑAS (SINCHOMIRIM);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-82;35;CARRO;121;N/A;N/A;SINDICATO DE CHOFERES PEÑA BATLLE-TUNTI CÁCERES (SINCHOPEBATUCA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-6B;35;MINIBUS;36;N/A;N/A;UNIÓN DE PROPIETARIOS Y CHOFERES LOS GUARICANOS (UPCG.);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-29;35;MICROBUS;59;N/A;N/A;COMPAÑÍA DE TRANSPORTE NICOLÁS DE OVANDO (SITRANIDO);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-90;40;MICROBUS;38;N/A;N/A;SITRANSPALCHAVI M-90,SRL (SITRANSPALCHAVI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-62;40;CARRO;40;N/A;N/A;COMPAÑIA DE TRANSPORTE LEONIDAS VILLA LINDA, COTRALEOVILLALIN (COTRALEOVILLALIN);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-12;40;MICROBUS;51;N/A;N/A;SINDICATO DE CHÓFERES ZONA FRANCA SAN ISIDRO (SITRAZOFRANSI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-54;35;CARRO;60;N/A;N/A;COMPAÑIA DE TRANSPORTE LA ALMENDRA,SRL ();Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-1;45;MINIBUS;115;N/A;N/A;SINDICATO DE TRANSPORTE URBANO (SITRAUR);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-55;35;CARRO;260;N/A;N/A;SINDICATO DE TRANSPORTE VILLA FARO Y MENDOZA (SITRAVIME);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-15;40;MINIBUS;34;N/A;N/A;SERVICIO DE TRANSPORTE NUEVO RENACER, SRL ();Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-81;35;CARRO;234;N/A;N/A;SINDICATO UNIDO DE CHOFERES DEL DISTRITO NACIONAL (SIUCHODISNA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-56;100;MICROBUS;25;N/A;N/A;COMPAÑIA DE TRANSPORTE LAS AMERICAS, SIUCHOLA SRL (SIUCHOLA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-23;45;MINIBUS;50;N/A;N/A;TRANSPORTE EXPRESO ALCARRIZOS 23 (TRANSALCA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-19A;35;MICROBUS;39;N/A;N/A;SINDICATO DE CHOFERES DE TRANSPORTE DE CRISTO REY (TRANSCRIREY);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-19B;35;MICROBUS;42;N/A;N/A;SINDICATO DE CHOFERES DE TRANSPORTE DE CRISTO REY (TRANSCRIREY);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-63;45;MICROBUS;20;N/A;N/A;COMPAÑIA DE TRANSPORTE LOM ,S.R.L. (TRANSPORTE LOM);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-30;35;MICROBUS;54;N/A;N/A; COMPAÑÍA DE TRANSPORTE SAN LORENZO DE CRISTO REY S.R.L (SICHOSALOCRY);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-59 C;35;CARRO;51;N/A;N/A;UNIÓN DE CHOFERES INDEPENDIENTES DE SABANA PERDIDA (UCHOINDSAP);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-59A;40;MINIBUS;6;N/A;N/A;UNIÓN DE CHOFERES INDEPENDIENTES DE SABANA PERDIDA (UCHOINDSAP);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-59B;40;MINIBUS;27;N/A;N/A;UNIÓN DE CHOFERES INDEPENDIENTES DE SABANA PERDIDA (UCHOINDSAP);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-13;45;MINIBUS;59;N/A;N/A;PEREZ SANCHEZ & ASOCIADOS, SERVICIOS DE TRANSPORTES Y AFINES, SRL ();Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-92;35;CARRO;70;N/A;N/A;SERVICIO DE TRANSPORTE UNICHODI, S.R.L. (UNICHODI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-5B;40;MINIBUS;28;N/A;N/A;UNIÓN DE CHOFERES DE LOS MAMEYES (UNICHOMEYES);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-59;35;CARRO;77;N/A;N/A;ASOCIACIÓN DE CHOFERES DE LA SAN VICENTE DE PAUL (AETRAPAS);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-84;45;CARRO;66;N/A;N/A;COMPAÑIA DE TRANSPORTE LIBRE, COMTRALI SRL (COMTRALI);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-114;35;CARRO;164;N/A;N/A;UNIÓN DE PROPIETARIOS DE CARROS (UNION PROPIETARIO 114);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-50;40;MICROBUS;62;N/A;N/A;UNIÓN DE TRANSPORTISTAS DEL DISTRITO NACIONAL (UNITRAPODINA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;M-6A;35;MICROBUS;56;N/A;N/A;UNIÓN DE PROPIETARIOS Y CHOFERES LOS GUARICANOS (UPCG);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-61;35;CARRO;290;N/A;N/A;COMPAÑIA DE TRANSPORTE ASOCHOPALMA, SRL (ASOCHOPALMA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:30 p.m.;7;C-58;35;CARRO;89;N/A;N/A;V CENTENARIO (V CENTENARIO);Urbano;N/A;18/7/2025
SANTO DOMINGO;4:30 a.m. a 9:00 p.m.;7;N/A;75;CARRO;71;N/A;N/A;COMPAÑIA DE TRANSPORTE HACIENDA ESTRELLA,SRL (COTRAHE);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;24;N/A;N/A;SINDICATO DE CHOFERES DEL PROYECTO HARAS NICOLAS DE OVANDO (SICHOPROVIMO);Urbano;N/A;18/7/2025
SANTO DOMINGO;6:00 a.m.a 6:00 p.m.;7;N/A;35;MICROBUS;22;N/A;N/A;SINDICATO DE CHOFERES JUAN TOMAS- VILLA MELLA (SICHOVIJOTA);Urbano;N/A;18/7/2025
SANTO DOMINGO;6:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;35;N/A;N/A;COMPAÑIA DE TRANSPORTE TRANSPAGUE. SRL (TRANSPAGUE);Urbano;N/A;18/7/2025
SANTO DOMINGO;6:00 a.m. a 9:00 p.m.;7;N/A;35;MICROBUS;55;N/A;N/A;COMPAÑIA DE TRANSPORTE URBANO DEL MUNICIPIO DE BOCA CHICA COTRAUMUBOCH.S.R.L. (COTRAUMUBOCH A);Urbano;N/A;18/7/2025
SANTO DOMINGO;6:00 a.m. a 9:00 p.m.;7;N/A;35;MICROBUS;58;N/A;N/A;COMPAÑIA DE TRANSPORTE URBANO DEL MUNICIPIO DE BOCA CHICA COTRAUMUBOCH.S.R.L. (COTRAUMUBOCH B);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:30 a.m. a 10:00 p.m.;7;N/A;35;CARRO;16;N/A;N/A;ASOCIACION DE CHOFERES VILLA MELLA (ASOCHOVIM);Urbano;N/A;18/7/2025
SANTO DOMINGO;6:00 a.m. a 9:00 p.m.;7;N/A;35;CARRO;37;N/A;N/A;ASOCIACION DE CHOFERES INDEPENDIENTES DE LA CALETA (ASOCHOINCA);Urbano;N/A;18/7/2025
SANTO DOMINGO;5:00 a.m. a 7:00 p.m.;7;N/A;50;MINIBUS;24;N/A;N/A;FREEWI COMPAÑIA DE PROPIETARIOS DE TRANSPORTE DE PASAJEROS(COMPROTRANUNION (COMPROTRANUNION);Urbano;N/A;18/7/2025
SANTO DOMINGO;6:00 a.m. a 7:00 p.m.;7;N/A;35;MICROBUS;20;N/A;N/A;COMPAÑIA DE TRANSPORTE ASOPROCAME S.R.L. (ASOPROCAME);Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 6:00 p.m.;7;N/A;35;CARRO;133;N/A;N/A;SINDICATO DE CHOFERES DE TRANSPORTE URBANO DE SAN FRANCISCO DE MACORIS (SICHOTRAU (R-A1));Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 6:00 p.m.;7;N/A;35;CARRO;132;N/A;N/A;ACHOTRAU R-A2 (ACHOTRAU R-A2);Urbano;N/A;18/7/2025
DUARTE;5:30 a.m. a 10:00 p.m.;7;N/A;35;MICROBUS;56;N/A;N/A;ASOCIACION DE CHOFERES DE TRANSPORTE URBANO FRANCOMACORISANO (ASOCHOFRAN RUTA-B);Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 6:00 p.m.;7;N/A;35;MICROBUS;57;N/A;N/A;ASOCIACION DE CHOFERES INDEPENDIENTES DE TRANSPORTE URBANO RUTA C (ASOCHOITRAURC);Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 12:00 p.m.;7;N/A;35;MICROBUS;24;N/A;N/A;ASOCIASION DE CHOFERES DE SAN FRANCISCO DE MACORIS (ASOCHORUD);Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 9:00 p.m.;7;N/A;35;MICROBUS;50;N/A;N/A;SINDICATO DE TRANSPORTE URBANO RUTA E (SITRANURE);Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 10:00 p.m.;7;N/A;35;MICROBUS;36;N/A;N/A;ASOCHOTURNO RUTA H-17 (ASOCHOTURNO RUTA H-17);Urbano;N/A;18/7/2025
DUARTE;6:00 a.m. a 6:00 p.m.;7;N/A;35;MICROBUS;9;N/A;N/A;LAS GUARANAS RUTA URBANA A (LAS GUARANAS RUTA URBANA);Urbano;N/A;18/7/2025
LA ALTAGRACIA;6:00 a.m. a 6:00 p.m.;7;N/A;35;MICROBUS;38;N/A;N/A;ASOCIACION DE TRANSPORTE DE TAXI BERON - PUNTACANA - LA JARDITA, INC.  (ASOTRAUBBAPJUZ);Urbano;N/A;18/7/2025
LA ALTAGRACIA;6:00 a.m. a 10:00 p.m.;7;N/A;35;MICROBUS;30;N/A;N/A;ASOCIACIÓN DE TRANSPORTE URBANO DE HIGUEY (ATRAHI);Urbano;N/A;18/7/2025
LA ALTAGRACIA;6:00 a.m. a 6:00 p.m.;7;N/A;35;MICROBUS;22;N/A;N/A;SINDICATO DE TRANSPORTE HIGUEY ANAMUYITA, BLANDINO (SITRAHABLA);Urbano;N/A;18/7/2025
LA ALTAGRACIA;5:00 a.m. a 10:00 p.m.;7;N/A;50;MICROBUS;17;N/A;N/A;TRANSPORTE URBANO MACAO - BAVARO - PUNTA CANA (TRAUMABAPU);Urbano;N/A;18/7/2025
LA ROMANA;6:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;280;N/A;N/A;ASOCIACION DE CHOFERES Y PROPIETARIOS DEL TRANSPORTE PUBLICO LA NUEVA IMAGEN DE LA ROMANA (ASOCHOPTRAPUNI (RUTA-B));Urbano;N/A;18/7/2025
LA ROMANA;6:00 a.m. a 11:00 p.m.;7;N/A;35;CARRO;500;N/A;N/A;ASOCIACION DE TRANSPORTE URBANO DE LA ROMANA (ASOCHOPTUR RUTA - A);Urbano;N/A;18/7/2025
LA VEGA;6:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;20;N/A;N/A;ASOCIACION DE CHOFERES DEL TRANSPORTE URBANO (ASOCHOTU);Urbano;N/A;18/7/2025
LA VEGA;6:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;58;N/A;N/A;SINDICATO DE CHOFERES DE TRANSPORTE URBANO GEREMIA- VILLA ROSA (SICHOTURB);Urbano;N/A;18/7/2025
LA VEGA;6:00 a.m. a 6:00 p.m.;7;N/A;35;CARRO;20;N/A;N/A;SINDICATO DE CHOFERES LA VEGA - ZONA FRANCA (SIND. LA VEGA-ZONA FRANCA);Urbano;N/A;18/7/2025
MARIA TRINIDAD SANCHEZ;5:00 a.m. a 10:00 p.m.;7;N/A;35;MICROBUS;35;N/A;N/A;RUTA URBANA A (ASOCHOTRAUNA);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;32;N/A;N/A;ASOCIACION DE CHOFERES DE CARROS DEL TRANSPORTE URBANO DE PUERTO PLATA-SAN MARCOS (ASOC. CHOF. URB. PTO. PTA);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 9:00 p.m.;7;N/A;35;CARRO;9;N/A;N/A;ASOCIACION DE CHOFERES PADRE LAS CASAS- LOS NUÑEZ (P.N.);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 9:00 p.m.;7;N/A;35;CARRO;30;N/A;N/A;PADRE GRANERO BELLO COSTERO (P.B.);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 9:00 p.m.;7;N/A;35;CARRO;33;N/A;N/A;SINDICATO DE CHOFERES DE TRANSPORTE URBANO EL JAVILLAR (J.C.);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 9:00 p.m.;7;N/A;35;CARRO;42;N/A;N/A;SINDICATO DE CHOFERES MUÑOZ PUERTO PLATA (SIND. CHOF. MUÑOZ-PTO.PTA);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 9:00 p.m.;7;N/A;35;MICROBUS;24;N/A;N/A;ASOCIACION DE PROPIETARIO DE AUTOBUSES DEL TRANSPORTE URBANO Y TURISTICO DE PUERTO PLATA (APROATUTPP);Urbano;N/A;18/7/2025
PUERTO PLATA;6:00 a.m. a 10:00 p.m.;7;N/A;35;CARRO;17;N/A;N/A;ASOCIACION DE TRANSPORTE URBANO DE SOSUA (ASOTRAURSO);Urbano;N/A;18/7/2025
SAN JUAN;6:00 a.m. a 6:00 p.m.;7;N/A;30;MICROBUS;67;N/A;N/A;SINDICATO DE CHOFERES DEL TRANSPORTE URBANO (SICHOTUSANT);Urbano;N/A;18/7/2025
SAN PEDRO DE MACORIS;6:00 aAM. a 10:00 PM;7;N/A;30;MICROBUS;300;N/A;N/A;ASTRAUR - ASOCIACIÓN DE TRANSPORTE URBANO (ASTRAUR - RUTA - A, B, C, D);Urbano;N/A;18/7/2025
SANTIAGO;6:00 a.m. a 9:00 p.m.;7;N/A;30;CARRO;97;N/A;N/A;ASOCIACION DE CHOFERES UNIDOS VILLA BAO HATO DEL YAQUE INC. (ASOCHUHAYVIB) (R-HV);Urbano;N/A;18/7/2025
SANTIAGO;6:00 a.m. a 9:00 p.m.;7;N/A;30;CARRO;135;N/A;N/A;ASOCIACION DE CHOFERES Y DUEÑOS DE FRANJAS RUTA NC (R-NC);Urbano;N/A;18/7/2025
SANTIAGO;6:00 a.m. a 9:00 p.m.;7;N/A;30;CARRO;169;N/A;N/A;ASOCIACION DE TRANSPORTE RUTA PA (ASOTRARUPA, S.R.L.) (R-PA);Urbano;N/A;18/7/2025
SANTIAGO;6:00 a.m. a 9:00 p.m.;7;N/A;30;CARRO;130;N/A;N/A;EMPRESA DE CHOFERES DE LA RUTA H (R-H);Urbano;N/A;18/7/2025
SANTIAGO;6:00 a.m. a 9:00 p.m.;7;N/A;30;CARRO;187;N/A;N/A;EMPRESA DE TRANSPORTE RUTA P (R-P);Urbano;N/A;18/7/2025
